590,24,663,24,663,48,590,48,IEEE
145,40,192,40,192,53,145,53,IEEE
201,40,308,40,308,54,201,54,WIRELESS
315,40,500,40,500,54,315,54,COMMUNICATION
38,56,109,56,109,70,38,70,WCET
150,64,298,64,298,78,150,78,ENGINEERING
306,64,471,64,471,79,306,79,TECHNOLOGIES
580,62,599,62,599,68,580,68,IEEE
580,71,666,71,666,78,580,78,COMMUNICATIONS
580,81,619,81,619,87,580,87,SOCIETY
28,80,120,80,120,87,28,87,CERTIFICATION
155,89,318,89,318,103,155,103,CERTIFICATION
646,113,664,113,664,127,646,127,###
