15,8,67,8,67,23,15,23,OnLine
75,7,142,7,142,23,75,23,Exclusive
148,7,203,7,203,23,148,23,T-Shirt!
81,109,109,109,109,117,81,117,kuku...
115,109,142,109,142,117,115,117,what?
75,120,115,120,115,128,75,128,kukuxu...
121,120,149,120,149,128,121,128,what?
82,131,142,131,142,139,82,139,kukuxumusu!
27,148,50,148,50,163,27,163,Sign
55,151,68,151,68,162,55,162,###
72,148,93,148,93,160,72,160,and
97,150,115,150,115,163,97,163,get
120,148,126,148,126,159,120,159,###
130,147,145,147,145,159,130,159,for
150,148,173,148,173,163,150,163,only
177,143,200,143,200,159,177,159,14€.
84,174,110,174,110,183,84,183,CLICK
115,174,138,174,138,183,115,183,HERE
