136,23,163,23,163,52,136,52,Must
165,51,187,51,187,72,165,72,Go!
26,202,71,202,71,214,26,214,Hoppop
78,202,99,202,99,211,78,211,Pilo
106,202,145,202,145,211,106,211,Deluxe
26,219,80,219,80,231,26,231,Changing
86,219,107,219,107,228,86,228,Mat
114,219,158,219,158,228,114,228,Fuchsia
25,247,48,247,48,257,25,257,Was
55,247,95,247,95,256,55,256,£50.97
26,265,63,265,63,277,26,277,NOW
71,265,121,265,121,277,71,277,£25.49
150,252,166,252,166,259,150,259,50%
171,252,185,252,185,259,171,259,Off
