20,26,65,26,65,36,20,36,MATCH
71,26,126,26,126,36,71,36,TICKETS
132,27,139,27,139,36,132,36,###
145,26,230,26,230,36,145,36,HOSPITALITY
20,43,51,43,51,53,20,53,NOW
56,44,127,44,127,53,56,53,AVAILABLE
22,150,75,150,75,166,22,166,MAN
86,150,132,150,132,166,86,166,UTD
141,150,155,150,155,166,141,166,###
166,150,225,150,225,166,166,166,HULL
235,150,288,150,288,166,235,166,CITY
21,174,34,174,34,183,21,183,###
39,174,93,174,93,186,39,186,JANUARY
98,174,126,174,126,183,98,183,2010
130,174,135,174,135,185,130,185,###
140,174,162,174,162,183,140,183,K.O.
169,174,213,174,213,183,169,183,3.00PM
16,238,30,238,30,252,16,252,###
36,238,75,238,75,252,36,252,BUY
82,238,128,238,128,252,82,252,NOW
