14,30,40,30,40,50,14,50,ALL
42,31,76,31,76,50,42,50,STAR
134,10,144,10,144,22,134,22,###
161,11,205,11,205,23,161,23,Mobile
150,26,192,26,192,31,150,31,PRESENTS
112,35,151,35,151,44,112,44,VOTE
156,35,184,35,184,44,156,44,FOR
190,35,229,35,229,44,190,44,YOUR
93,49,123,49,123,59,93,59,2010
128,49,159,49,159,58,128,58,NBA
164,49,190,49,190,58,164,58,ALL
204,49,250,49,250,58,204,58,STARS
43,73,66,73,66,80,43,80,VOTE
72,73,97,73,97,80,72,80,NOW
102,73,119,73,119,80,102,80,FOR
124,73,130,73,130,80,124,80,###
134,73,174,73,174,80,134,80,CHANCE
179,73,190,73,190,80,179,80,###
195,73,214,73,214,80,195,80,WIN
50,89,58,89,58,96,50,96,###
63,89,79,89,79,96,63,96,THE
87,89,108,89,108,96,87,96,NBA
113,89,137,89,137,96,113,96,2K10
144,89,209,89,209,96,144,96,SWEEPSTAKES
30,107,39,107,39,114,30,114,###
41,108,70,108,70,115,41,115,purchase
73,110,106,110,106,115,73,115,necessary.
108,108,123,108,123,113,108,113,Void
125,107,146,107,146,114,125,114,where
148,108,183,108,183,115,148,115,prohibited.
186,107,200,107,200,113,186,113,End:
204,107,231,107,231,115,204,115,1/18/10.
