27,52,69,52,69,60,27,60,VOLUME
75,52,81,52,81,61,75,61,###
87,52,130,52,130,60,87,60,NUMBER
135,52,140,52,140,60,135,60,###
492,38,546,38,546,48,492,48,Akamai
26,69,91,69,91,84,26,84,Akamai
102,70,162,70,162,88,102,88,Report:
26,94,69,94,69,114,26,114,The
81,95,140,95,140,115,81,115,State
151,93,174,93,174,114,151,114,###
185,94,222,94,222,115,185,115,the
235,95,327,95,327,115,235,115,Internet
26,125,44,125,44,135,26,135,4th
51,125,97,125,97,136,51,136,Quarter,
104,125,133,125,133,135,104,135,2009
