34,25,199,25,199,54,34,54,Welcome
213,27,248,27,248,54,213,54,###
264,25,368,25,368,54,264,54,Ulster
383,25,469,25,469,54,383,54,Bank
34,96,170,96,170,118,34,118,Customer
180,95,277,95,277,118,180,118,Service
289,95,387,95,387,118,289,118,Review
35,135,86,135,86,151,35,151,Make
92,140,134,140,134,157,92,157,your
141,140,204,140,204,157,141,157,money
210,135,257,135,257,151,210,151,work
264,135,324,135,324,151,264,151,harder
36,163,80,163,80,179,36,179,Book
88,168,108,168,108,179,88,179,###
116,164,239,164,239,184,116,184,appointment
246,163,299,163,299,184,246,184,today
