6,6,185,6,185,34,6,34,easyJet.com
77,37,113,37,113,46,77,46,Come
118,40,134,40,134,48,118,48,on,
139,37,163,37,163,46,139,46,let's
168,37,184,37,184,49,168,49,fly!
433,96,451,96,451,103,433,103,Find
456,96,469,96,469,103,456,103,out
474,98,496,98,496,103,474,103,more
510,96,538,96,538,103,510,103,FAQ's
552,96,587,96,587,103,552,103,Contact
592,96,603,96,603,103,592,103,###
617,96,645,96,645,103,617,103,Terms
650,96,666,96,666,103,650,103,and
671,96,719,96,719,103,671,103,Conditions
