136,23,163,23,163,51,136,51,Must
165,51,186,51,186,73,165,73,Go!
26,202,53,202,53,211,26,211,Clair
59,202,72,202,72,211,59,211,###
79,202,106,202,106,211,79,211,Lune
114,202,118,202,118,211,114,211,###
125,202,156,202,156,211,125,211,Piece
26,219,73,219,73,231,26,231,Bedding
80,219,104,219,104,228,80,228,Bale
111,225,114,225,114,225,111,225,###
121,219,149,219,149,231,121,231,Ivory
25,247,48,247,48,256,25,256,Was
55,247,95,247,95,256,55,256,£44.97
26,265,63,265,63,277,26,277,NOW
71,265,121,265,121,277,71,277,£22.49
150,252,166,252,166,259,150,259,50%
171,252,185,252,185,259,171,259,Off
