63,14,100,14,100,27,63,27,ACER
104,14,156,14,156,27,104,27,ASPIRE
161,15,196,15,196,27,161,27,5742
143,58,163,58,163,65,143,65,Intel
168,57,189,57,189,65,168,65,Core
194,57,234,57,234,65,194,65,i3-370M
143,72,160,72,160,79,143,79,4GB
167,72,186,72,186,79,167,79,RAM
143,85,173,85,173,93,143,93,320GB
179,86,200,86,200,93,179,93,Hard
205,85,229,85,229,93,205,93,Drive
144,101,168,101,168,108,144,108,15.6"
174,100,205,100,205,108,174,108,Screen
144,115,161,115,161,122,144,122,DVD
166,114,193,114,193,124,166,124,Super
195,119,197,119,197,119,195,119,###
200,114,223,114,223,122,200,122,Multi
144,130,163,130,163,137,144,137,Intel
168,129,210,129,210,139,168,139,Graphics
24,153,79,153,79,170,24,170,SAVE:
86,152,123,152,123,170,86,170,£45
148,159,178,159,178,170,148,170,WAS:
183,158,236,158,236,170,183,170,£479.97
31,200,85,200,85,218,31,218,CLICK
34,225,84,225,84,242,34,242,HERE
149,198,176,198,176,207,149,207,SALE
180,197,212,197,212,207,180,207,PRICE
107,216,241,216,241,245,107,245,£434.97
