87,17,112,17,112,29,87,29,###
124,15,170,15,170,29,124,29,LCD
183,17,212,17,212,29,183,29,32"
72,40,177,40,177,53,72,53,LE32B450
191,36,228,36,228,48,191,48,TDT
45,117,72,117,72,127,45,127,32"
127,98,175,98,175,117,127,117,###
131,123,169,123,169,134,131,134,ready
224,78,255,78,255,93,224,93,###
224,100,231,100,231,115,224,115,###
53,178,127,178,127,187,53,187,SAMSUNG
168,167,265,167,265,206,168,206,360€
184,200,200,200,200,207,184,207,IVA
205,202,242,202,242,214,205,214,incluido
42,218,68,218,68,226,42,226,cod.
71,218,107,218,107,226,71,226,39802
