29,16,134,16,134,38,29,38,Upcoming
143,17,206,17,206,33,143,33,Events
215,16,231,16,231,33,215,33,###
241,16,305,16,305,33,241,33,Dublin
41,61,76,61,76,77,41,77,May
82,60,101,60,101,73,82,73,###
205,61,243,61,243,73,205,73,June
250,61,257,61,257,73,250,73,###
368,61,406,61,406,73,368,73,June
413,60,431,60,431,73,413,73,###
440,68,445,68,445,69,440,69,###
452,60,472,60,472,73,452,73,###
478,60,510,60,510,77,478,77,Aug
41,81,103,81,103,94,41,94,Rhianna
205,82,266,82,266,94,205,94,Westlife
369,82,453,82,453,94,369,94,Riverdance
41,102,56,102,56,111,41,111,###
62,102,101,102,101,113,62,113,Arena,
205,102,239,102,239,111,205,111,Croke
245,102,274,102,274,113,245,113,Park,
368,102,406,102,406,113,368,113,Gaiety
412,102,460,102,460,113,412,113,Theatre,
41,119,77,119,77,128,41,128,Dublin
206,119,243,119,243,128,206,128,Dublin
369,119,406,119,406,128,369,128,Dublin
41,145,58,145,58,157,41,157,###
205,145,222,145,222,157,205,157,###
370,144,386,144,386,155,370,155,###
217,184,248,184,248,200,217,200,For
255,184,309,184,309,200,255,200,More
317,184,381,184,381,201,317,201,Events
412,184,450,184,450,197,412,197,Click
456,185,494,185,494,197,456,197,Here
504,188,517,188,517,196,504,196,###
