55,33,105,33,105,58,55,58,Boots
36,74,99,74,99,87,36,87,advantage
104,74,128,74,128,84,104,84,card
42,90,60,90,60,96,42,96,time
62,91,69,91,69,96,62,96,###
72,91,91,91,91,96,72,96,treat
93,90,123,90,123,97,93,97,yourself
6,119,93,119,93,136,6,136,Advantage
100,119,136,119,136,132,100,132,Card
6,139,39,139,39,148,6,148,Collect
43,140,48,140,48,148,43,148,###
54,140,82,140,82,151,54,151,points
88,142,103,142,103,151,88,151,per
107,140,116,140,116,148,107,148,###
6,153,28,153,28,162,6,162,Click
33,153,54,153,54,162,33,162,here
59,154,67,154,67,162,59,162,###
72,154,91,154,91,165,72,165,sign
97,156,108,156,108,165,97,165,###
113,153,140,153,140,165,113,165,today
