6,5,42,5,42,15,6,15,2009
47,5,106,5,106,15,47,15,ADVENT
111,5,191,5,191,15,111,15,CALENDAR
119,22,144,22,144,31,119,31,Guess
148,22,180,22,180,34,148,34,today's
111,37,148,37,148,47,111,47,mystery
153,35,188,35,188,46,153,46,product
121,49,138,49,138,58,121,58,and
142,49,167,49,167,58,142,58,stand
171,52,175,52,175,58,171,58,###
110,63,142,63,142,72,110,72,chance
145,65,154,65,154,72,145,72,###
158,63,176,63,176,72,158,72,WIN
180,63,189,63,189,72,180,72,it!
107,87,149,87,149,96,107,96,MORE
156,87,189,87,189,96,156,96,INFO
