13,10,127,10,127,30,13,30,TICKETS
212,16,226,16,226,24,212,24,###
231,16,270,16,270,24,231,24,CHIEFS
274,16,326,16,326,24,274,24,ACCOUNT
22,53,64,53,64,60,22,60,SEASON
70,52,115,52,115,60,70,60,TICKETS
22,68,49,68,49,75,22,75,CLUB
55,67,88,67,88,75,55,75,LEVEL
93,68,139,68,139,75,93,75,SEATING
22,83,58,83,58,90,22,90,GROUP
63,82,108,82,108,90,63,90,TICKETS
211,53,228,53,228,60,211,60,VIP
233,53,291,53,291,60,233,60,PACKAGES
212,67,236,67,236,75,212,75,FIND
242,68,270,68,270,75,242,75,YOUR
275,68,302,68,302,75,275,75,SEAT
212,82,274,82,274,90,212,90,INDIVIDUAL
280,83,317,83,317,90,280,90,GAMES
