14,16,63,16,63,29,14,29,Special
70,15,104,15,104,26,70,26,Offer
14,38,47,38,47,47,14,47,Fixed
54,38,81,38,81,47,54,47,Rate
87,38,123,38,123,47,87,47,Saver
30,61,44,61,44,72,30,72,###
50,62,59,62,59,69,50,69,###
65,61,100,61,100,69,65,69,4.25%
106,60,168,60,168,71,106,71,AER/Gross
30,84,47,84,47,92,30,92,For
53,83,84,83,84,92,53,92,HSBC
91,84,113,84,113,92,91,92,Plus
118,84,137,84,137,93,118,93,and
144,83,175,83,175,92,144,92,HSBC
182,83,225,83,225,93,182,93,Premier
30,100,89,100,89,107,30,107,customers
130,151,152,151,152,159,130,159,Find
158,152,175,152,175,159,158,159,out
181,153,208,153,208,159,181,159,more
