90,79,121,79,121,91,90,91,Huge
130,71,174,71,174,90,130,90,80%
183,79,243,79,243,88,183,88,DISCOUNT!
89,95,113,95,113,105,89,105,The
119,95,180,95,180,105,119,105,Christmas
185,95,217,95,217,105,185,105,sales
222,95,254,95,254,108,222,108,begin
261,104,265,104,265,105,261,105,...
272,85,348,85,348,106,272,106,NOW
171,300,228,300,228,321,171,321,$1.44
218,246,257,246,257,255,218,255,$1.99
320,156,348,156,348,165,320,165,$1.15
411,247,450,247,450,258,411,258,$1.35
443,312,497,312,497,326,443,326,$2.82
