321,104,410,104,410,133,321,133,Wishing
418,104,438,104,438,125,418,125,all
447,116,483,116,483,126,447,126,our
487,112,559,112,559,134,487,134,guests
310,144,321,144,321,153,310,153,###
329,144,372,144,372,163,329,163,very
382,133,449,133,449,163,382,163,Merry
458,132,570,132,570,158,458,158,Christmas
345,161,383,161,383,182,345,182,and
393,172,403,172,403,181,393,181,###
412,172,535,172,535,192,412,192,prosperous
382,189,431,189,431,213,382,213,New
439,189,500,189,500,213,439,213,Year!
415,244,453,244,453,261,415,261,From
460,244,474,244,474,258,460,258,all
480,249,494,249,494,258,480,258,###
500,245,540,245,540,266,500,266,Stay
543,248,576,248,576,263,543,263,City
529,264,556,264,556,270,529,270,.com
525,294,575,294,575,306,525,306,Oxfam
330,301,351,301,351,309,330,309,This
357,301,414,301,414,309,357,309,Christmas
420,304,435,304,435,309,420,309,###
440,302,484,302,484,311,440,311,support
330,314,351,314,351,322,330,322,and
356,314,383,314,383,322,356,322,their
388,314,415,314,415,322,388,322,work
421,315,431,315,431,322,421,322,###
437,314,473,314,473,322,437,322,relieve
479,315,525,315,525,325,479,325,poverty,
530,314,574,314,574,322,530,322,distress
359,327,380,327,380,335,359,335,and
386,327,437,327,437,338,386,338,suffering
444,327,452,327,452,335,444,335,###
458,329,487,329,487,335,458,335,some
493,327,503,327,503,335,493,335,###
508,326,526,326,526,335,508,335,the
532,328,574,328,574,337,532,337,poorest
442,340,494,340,494,348,442,348,countries
500,340,510,340,510,348,500,348,###
516,340,533,340,533,348,516,348,the
539,340,573,340,573,348,539,348,world.
