34,12,243,12,243,42,34,42,stayDublin.com
56,309,60,309,60,322,56,322,###
69,308,100,308,100,322,69,322,Bed
107,309,143,309,143,326,107,326,Apts
49,344,88,344,88,358,49,358,from
96,338,145,338,145,359,96,359,€65
34,370,57,370,57,381,34,381,per
63,366,99,366,99,382,63,382,night
105,366,153,366,153,381,105,381,(sleeps
159,367,171,367,171,380,159,380,###
224,309,232,309,232,322,224,322,###
241,308,272,308,272,322,241,322,Bed
279,309,315,309,315,326,279,326,Apts
219,344,258,344,258,358,219,358,from
266,337,315,337,315,359,266,359,€85
204,370,227,370,227,381,204,381,per
233,366,269,366,269,382,233,382,night
275,366,323,366,323,381,275,381,(sleeps
329,367,341,367,341,380,329,380,###
394,309,402,309,402,322,394,322,###
411,308,442,308,442,322,411,322,Bed
449,309,485,309,485,326,449,326,Apts
384,344,422,344,422,358,384,358,from
430,337,494,337,494,359,430,359,€120
374,370,397,370,397,381,374,381,per
403,366,439,366,439,382,403,382,night
445,366,493,366,493,381,445,381,(sleeps
500,367,511,367,511,380,500,380,###
248,417,332,417,332,429,248,429,RECEPTION
339,417,374,417,374,429,339,429,24/7
398,414,446,414,446,421,398,421,SETANTA
399,426,446,426,446,433,399,433,SPORTS
470,418,509,418,509,428,470,428,WiFi
29,446,59,446,59,460,29,460,10%
67,442,96,442,96,457,67,457,OFF
54,464,81,464,81,477,54,477,ALL
46,485,96,485,96,502,46,502,STAYS
127,460,165,460,165,472,127,472,Book
171,460,212,460,212,472,171,472,dates
219,461,246,461,246,472,219,472,Tue
252,460,303,460,303,472,252,472,11-18th
310,461,335,461,335,472,310,472,Jan
342,460,379,460,379,472,342,472,2010
142,502,175,502,175,517,142,517,Stay
181,502,215,502,215,514,181,514,date
221,503,246,503,246,514,221,514,Jan
255,509,259,509,259,510,255,510,###
266,502,313,502,313,514,266,514,March
321,502,357,502,357,514,321,514,2010
418,462,481,462,481,484,418,484,Book
418,488,476,488,476,508,418,508,Now
