48,27,74,27,74,36,48,36,Look
81,30,93,30,93,38,81,38,###
100,27,160,27,160,38,100,38,something
168,28,192,28,192,36,168,36,here
198,28,208,28,208,36,198,36,###
214,27,234,27,234,36,214,36,find
241,28,259,28,259,36,241,36,out
265,30,294,30,294,36,265,36,more
301,27,333,27,333,36,301,36,about
340,28,345,28,345,36,340,36,###
351,27,377,27,377,36,351,36,from
48,47,92,47,92,53,48,53,sources
99,44,117,44,117,53,99,53,like
123,44,183,44,183,55,123,55,Wikipedia,
189,45,229,45,229,53,189,53,Twitter
235,44,255,44,255,53,235,53,and
262,44,301,44,301,55,262,55,Google
308,45,340,45,340,55,308,55,Maps.
