21,9,221,9,221,40,21,40,Electronic
236,9,354,9,354,40,236,40,Mood
368,8,536,8,536,40,368,40,Candles
139,62,175,62,175,74,139,74,Multi
182,62,237,62,237,74,182,74,Colour
394,62,453,62,453,78,394,78,Original
14,198,84,198,84,210,14,210,Remote
92,198,157,198,157,210,92,210,Control
165,198,242,198,242,210,165,210,Candles!
253,198,292,198,292,210,253,210,Now
301,198,337,198,337,210,301,210,how
345,198,419,198,419,214,345,214,achingly
426,198,462,198,462,210,426,210,cool
471,198,483,198,483,210,471,210,###
490,198,535,198,535,210,490,210,that?
565,196,643,196,643,211,565,211,£29.99
