49,28,119,28,119,41,49,41,barclaycard
93,40,124,40,124,47,93,47,Platinum
34,78,67,78,67,91,34,91,4929
75,78,106,78,106,92,75,92,4012
112,78,143,78,143,91,112,91,3456
150,78,183,78,183,92,150,92,7008
47,100,77,100,77,110,47,110,11/08
97,99,125,99,125,110,97,110,11/14
33,117,42,117,42,126,33,126,###
47,116,94,116,94,127,47,127,STEPHENS
154,110,193,110,193,123,154,123,VISA
222,15,373,15,373,43,222,43,Barclaycard
385,15,499,15,499,37,385,37,Platinum
221,64,240,64,240,73,221,73,###
247,64,294,64,294,73,247,73,interest
300,67,314,67,314,73,300,73,###
321,64,369,64,369,73,321,73,balance
375,63,432,63,432,73,375,73,transfers
438,63,465,63,465,73,438,73,until
472,63,528,63,528,76,472,76,February
534,64,560,64,560,73,534,73,2011
221,80,258,80,258,93,221,93,(2.5%
265,80,319,80,319,93,265,93,handling
326,80,343,80,343,90,326,90,fee
350,80,403,80,403,93,350,93,applies).
221,118,276,118,276,132,221,132,14.9%
284,119,320,119,320,132,284,132,APR
326,122,368,122,368,135,326,135,typical
375,122,435,122,435,135,375,135,(variable)
586,120,615,120,615,131,586,131,Find
623,122,646,122,646,131,623,131,out
653,124,688,124,688,131,653,131,more
