134,24,197,24,197,41,134,41,HALF
130,55,201,55,201,72,130,72,PRICE
284,24,347,24,347,41,284,41,HALF
280,55,352,55,352,72,280,72,PRICE
47,36,73,36,73,55,47,55,OLD
76,32,93,32,93,45,76,45,###
96,32,120,32,120,50,96,50,Pas
47,69,129,69,129,93,47,93,Enchiladas
223,37,259,37,259,46,223,46,Nestle
223,56,268,56,268,103,223,103,Shre
27,173,44,173,44,182,27,182,Old
49,174,56,174,56,181,49,181,###
61,174,84,174,84,182,61,182,Paso
88,174,138,174,138,182,88,182,Enchilada
27,188,61,188,61,196,27,196,Dinner
65,188,79,188,79,196,65,196,Kit
82,188,108,188,108,198,82,198,620g
26,203,46,203,46,210,26,210,Was
51,203,72,203,72,210,51,210,3.49
77,203,98,203,98,210,77,210,Now
102,203,131,203,131,210,102,210,€1.74
213,188,244,188,244,195,213,195,Nestle
249,188,300,188,300,195,249,195,Shreddies
304,188,329,188,329,197,304,197,500g
212,202,232,202,232,210,212,210,Was
236,202,265,202,265,210,236,210,€2.49
270,202,292,202,292,210,270,210,Now
296,202,324,202,324,210,296,210,€1.24
482,55,566,55,566,86,482,86,New
576,55,664,55,664,86,576,86,Year
511,108,640,108,640,140,511,140,Savers
415,189,524,189,524,202,415,202,www.tesco.ie
631,192,664,192,664,202,631,202,Start
670,192,736,192,736,205,670,205,Shopping
