24,23,71,23,71,45,24,45,Our
82,21,146,21,146,45,82,45,Bank
156,23,291,23,291,52,156,52,Managers
24,65,66,65,66,81,24,81,are
78,57,134,57,134,81,78,81,here
144,60,167,60,167,81,144,81,###
180,57,234,57,234,88,180,88,help
244,64,289,64,289,88,244,88,you
25,106,65,106,65,120,25,120,Their
71,105,147,105,147,124,71,124,specialist
154,106,213,106,213,124,154,124,subject
220,107,231,107,231,120,220,120,###
239,110,294,110,294,124,239,124,money
204,155,223,155,223,163,204,163,Find
228,156,244,156,244,163,228,163,out
249,158,274,158,274,163,249,163,more
