36,28,79,28,79,48,36,48,BIG
94,28,146,28,146,48,94,48,FUN
162,28,187,28,187,48,162,48,###
201,28,261,28,261,48,201,48,TINY
36,59,175,59,175,79,36,79,PACKAGES
35,90,101,90,101,104,35,104,Introducing
108,90,125,90,125,100,108,100,the
133,91,147,91,147,100,133,100,###
155,91,180,91,180,100,155,100,Mini
188,90,208,90,208,100,188,100,210
212,97,222,97,222,97,212,97,###
225,90,269,90,269,100,225,100,endless
35,107,108,107,108,121,35,121,possibilities,
116,107,166,107,166,121,116,121,uniquely
173,112,196,112,196,121,173,121,you.
41,163,68,163,68,173,41,173,Shop
75,166,97,166,97,171,75,171,now
567,335,583,335,583,345,567,345,THE
586,334,662,334,662,361,586,361,COMPUTER
557,364,567,364,567,375,557,375,###
570,351,658,351,658,383,570,383,PERSONAL
592,384,645,384,645,401,592,401,AGAIN.
