173,23,313,23,313,50,173,50,Apartment
322,22,392,22,392,44,322,44,Deals
173,57,200,57,200,69,173,69,The
207,57,268,57,268,69,207,69,Smarter
274,57,400,57,400,69,274,69,Accommodation
407,57,490,57,490,69,407,69,Alternative
66,53,148,53,148,74,66,74,StayCity
98,72,127,72,127,79,98,79,.com
175,83,194,83,194,92,175,92,UK:
200,83,234,83,234,92,200,92,0-845
240,83,293,83,293,92,240,92,6800848
299,88,303,88,303,89,299,89,###
308,83,328,83,328,93,308,93,IRE:
333,83,433,83,433,92,333,92,  353-1-6776600
175,100,260,100,260,109,175,109,USA/CANADA:
270,100,367,100,367,109,270,109,1-800-789-8734
376,105,380,105,380,106,376,106,###
385,100,392,100,392,109,385,109,###
399,100,504,100,504,112,399,112,info@staycity.com
