120,86,154,86,154,101,120,101,###
126,107,176,107,176,122,126,122,GIVE
118,128,162,128,162,144,118,144,YOU
167,16,354,16,354,149,167,149,###
362,107,424,107,424,124,362,124,EACH
352,131,429,131,429,149,352,149,MONTH
8,162,40,162,40,173,8,173,The
48,162,107,162,107,174,48,174,Halifax
115,162,179,162,179,173,115,173,Reward
187,161,254,161,254,174,187,174,Current
261,162,337,162,337,174,261,174,Account.
12,179,33,179,33,187,12,187,Just
38,181,55,181,55,189,38,189,pay
60,180,67,180,67,186,60,186,###
72,179,105,179,105,188,72,188,£1,000
109,179,133,179,133,187,109,187,each
139,179,173,179,173,186,139,186,month.
490,174,511,174,511,182,490,182,Find
516,174,532,174,532,182,516,182,out
537,176,565,176,565,182,537,182,more
