173,29,313,29,313,56,173,56,Apartment
322,28,392,28,392,50,322,50,Deals
173,63,200,63,200,75,173,75,The
207,63,268,63,268,75,207,75,Smarter
274,63,400,63,400,75,274,75,Accommodation
407,63,490,63,490,75,407,75,Alternatve
175,90,194,90,194,98,175,98,UK:
200,89,234,89,234,98,200,98,0-845
240,89,293,89,293,98,240,98,6800848
299,95,303,95,303,95,299,95,###
308,90,327,90,327,98,308,98,IRE:
333,89,433,89,433,98,333,98,   353-1-6776600
175,106,260,106,260,115,175,115,USA/CANADA:
269,106,367,106,367,115,269,115,1-800-789-8734
376,112,379,112,379,112,376,112,###
385,107,392,107,392,115,385,115,###
399,106,503,106,503,118,399,118,info@staycity.com
67,58,110,58,110,80,67,80,stay
113,61,148,61,148,76,113,76,City
98,79,127,79,127,85,98,85,.com
