33,19,138,19,138,41,33,41,Upcoming
147,20,210,20,210,36,147,36,Events
219,19,235,19,235,36,219,36,###
245,19,309,19,309,36,245,36,Dublin
37,59,72,59,72,76,37,76,Feb
80,60,100,60,100,76,80,76,###
204,58,239,58,239,75,204,75,Feb
247,59,303,59,303,75,247,75,20-21
372,56,407,56,407,73,372,73,Feb
415,57,439,57,439,73,415,73,###
36,84,79,84,79,93,36,93,Meteor
84,83,118,83,118,93,84,93,Music
123,83,168,83,168,93,123,93,Awards
204,83,231,83,231,95,204,95,Lady
236,83,268,83,268,95,236,95,Gaga
274,83,285,83,285,92,274,92,###
371,81,389,81,389,90,371,90,JLS
37,100,63,100,63,109,37,109,RDS.
69,99,105,99,105,109,69,109,Dublin
203,99,219,99,219,108,203,108,###
225,99,264,99,264,110,225,110,Arena,
270,98,307,98,307,108,270,108,Dublin
371,97,387,97,387,106,371,106,###
393,97,432,97,432,108,393,108,Arena,
438,96,475,96,475,106,438,106,Dublin
35,118,52,118,52,130,35,130,###
204,119,220,119,220,129,204,129,###
372,119,389,119,389,129,372,129,###
