233,8,513,8,513,38,233,38,stayAmsterdam.com
37,166,93,166,93,178,37,178,Studios
99,166,134,166,134,178,99,178,from
142,166,170,166,170,178,142,178,€59
177,169,202,169,202,182,177,182,per
208,166,247,166,247,182,208,182,night
253,169,292,169,292,181,253,181,(sleeps
298,169,307,169,307,180,298,180,###
37,190,52,190,52,202,37,202,###
57,190,68,190,68,199,57,199,###
73,189,98,189,98,199,73,199,45%
104,189,119,189,119,199,104,199,off
123,189,186,189,186,202,123,202,Metropolis
191,190,220,190,220,202,191,202,Apts.
36,209,91,209,91,219,36,219,Midweek
96,209,134,209,134,219,96,219,March
139,215,144,215,144,216,139,216,###
148,209,174,209,174,222,148,222,April
180,210,209,210,209,219,180,219,2010
415,177,448,177,448,187,415,187,Book
455,179,483,179,483,187,455,187,now
492,178,503,178,503,186,492,186,###
