16,25,49,25,49,34,16,34,UM...
58,24,85,24,85,31,58,31,YOU
100,24,116,24,116,32,100,32,###
129,23,169,23,169,30,129,30,KNOW
188,21,228,21,228,31,188,31,THAT
17,51,43,51,43,60,17,60,YOU
61,50,88,50,88,58,61,58,CAN
104,49,131,49,131,58,104,58,USE
142,49,213,49,213,58,142,58,DROPBOX
20,75,92,75,92,84,20,84,STRAIGHT
112,73,154,73,154,81,112,81,FROM
170,72,208,72,208,81,170,81,YOUR
22,99,77,99,77,110,22,110,PHONE,
88,96,141,96,141,107,88,107,RIGHT?
282,99,324,99,324,110,282,110,OH...
339,98,421,98,421,108,339,108,REALLY...
427,96,432,96,432,106,427,106,###
