19,11,107,11,107,56,19,56,50%
83,39,107,39,107,55,83,55,off
124,1,220,1,220,35,124,35,entire
235,1,336,1,336,35,235,35,stock
123,41,195,41,195,57,123,57,furniture
202,44,211,44,211,56,202,56,###
219,42,295,42,295,57,219,57,mattress
301,41,336,41,336,57,301,57,sale
254,73,279,73,279,83,254,83,shop
284,73,316,73,316,81,284,81,online
68,108,93,108,93,120,68,120,plus,
99,110,128,110,128,118,99,118,save
133,110,147,110,147,118,133,118,###
152,110,158,110,158,118,152,118,###
163,108,189,108,189,118,163,118,wide
194,108,245,108,245,118,194,118,selection
250,108,260,108,260,118,250,118,###
265,110,289,110,289,120,265,120,rugs
