234,8,306,8,306,22,234,22,TRENDS
315,8,330,8,330,22,315,22,###
339,8,411,8,411,22,339,22,GLOBAL
419,8,586,8,586,22,419,22,COMMUNICATIONS
590,12,592,12,592,19,590,19,###
299,26,360,26,360,40,299,40,RIDING
368,26,402,26,402,40,368,40,THE
411,26,457,26,457,40,411,40,NEXT
466,26,535,26,535,40,466,40,DIGITAL
542,26,592,26,592,40,542,40,WAVE
366,46,383,46,383,57,366,57,IIC
388,46,450,46,450,57,388,57,ANNUAL
456,46,554,46,554,57,456,57,CONFERENCE
561,46,592,46,592,57,561,57,2010
367,62,404,62,404,69,367,69,MONDAY
409,62,469,62,469,69,409,69,18-TUESDAY
474,62,482,62,482,69,474,69,###
487,62,532,62,532,71,487,71,OCTOBER,
537,62,592,62,592,69,537,69,BARCELONA
42,15,93,15,93,22,42,22,International
41,24,75,24,75,31,41,31,Institute
76,24,85,24,85,31,76,31,###
42,33,106,33,106,42,42,42,Communications
