11,30,106,30,106,83,11,83,1/2
12,100,102,100,102,142,12,142,price
116,97,193,97,193,132,116,132,sale
216,66,233,66,233,74,216,74,###
240,62,302,62,302,74,240,74,selected
310,62,343,62,343,74,310,74,lines
215,81,249,81,249,92,215,92,while
256,81,298,81,298,92,256,92,stocks
304,81,327,81,327,92,304,92,last
216,105,246,105,246,116,216,116,Now
252,105,278,105,278,116,252,116,with
285,108,317,108,317,116,285,116,even
216,124,250,124,250,133,216,133,more
256,122,284,122,284,136,256,136,toys
